frame_no,timestamp,size_px-darkorange,position_px_x-darkorange,position_px_y-darkorange,rx-darkorange,ry-darkorange,vx-darkorange,vy-darkorange,ax-darkorange,ay-darkorange,size_px-green,position_px_x-green,position_px_y-green,rx-green,ry-green,vx-green,vy-green,ax-green,ay-green,size_px-hotpink,position_px_x-hotpink,position_px_y-hotpink,rx-hotpink,ry-hotpink,vx-hotpink,vy-hotpink,ax-hotpink,ay-hotpink,size_px-lightorange,position_px_x-lightorange,position_px_y-lightorange,rx-lightorange,ry-lightorange,vx-lightorange,vy-lightorange,ax-lightorange,ay-lightorange,size_px-yellowneon,position_px_x-yellowneon,position_px_y-yellowneon,rx-yellowneon,ry-yellowneon,vx-yellowneon,vy-yellowneon,ax-yellowneon,ay-yellowneon
140,4671.9,15,58,879,,,,,,,13,1016,634,,,,,,,15,1060,688,,,,,,,31,1077,637,,,,,,,15,809,866,,,,,,
141,4704.3,15,58,879,,,,,,,13,1016,635,,,,,,,15,1061,689,,,,,,,27,1077,640,,,,,,,15,809,867,,,,,,
142,4739.7,15,58,879,,,,,,,13,1017,636,,,,,,,15,1061,690,,,,,,,24,1077,643,,,,,,,15,809,867,,,,,,
143,4771.9,15,58,880,,,,,,,13,1017,637,,,,,,,15,1062,691,,,,,,,21,1081,642,,,,,,,15,809,867,,,,,,
144,4804.3,15,58,880,,,,,,,13,1017,637,,,,,,,15,1061,693,,,,,,,16,1085,639,,,,,,,15,809,867,,,,,,
145,4839.5,15,58,880,,,,,,,13,1017,637,,,,,,,15,1061,693,,,,,,,12,1089,704,,,,,,,15,809,868,,,,,,
146,4872.0,15,58,880,,,,,,,13,1017,637,,,,,,,15,1061,693,,,,,,,5,1094,705,,,,,,,15,809,868,,,,,,
147,4903.9,15,57,880,,,,,,,13,1017,636,,,,,,,15,1061,693,,,,,,,,,,,,,,,,15,809,868,,,,,,
148,4940.0,15,58,880,,,,,,,13,1017,637,,,,,,,15,1061,694,,,,,,,,,,,,,,,,15,809,867,,,,,,
149,4980.1,15,58,879,,,,,,,13,1017,636,,,,,,,15,1062,693,,,,,,,,,,,,,,,,15,809,867,,,,,,
150,5010.9,15,58,879,,,,,,,13,1017,637,,,,,,,15,1062,693,,,,,,,,,,,,,,,,15,808,867,,,,,,
151,5040.0,15,58,879,,,,,,,13,1017,637,,,,,,,15,1061,694,,,,,,,,,,,,,,,,15,808,867,,,,,,
152,5073.8,15,58,880,,,,,,,13,1017,637,,,,,,,15,1061,694,,,,,,,,,,,,,,,,15,809,867,,,,,,
153,5104.2,15,58,880,,,,,,,13,1017,637,,,,,,,15,1062,693,,,,,,,,,,,,,,,,15,809,867,,,,,,
154,5141.8,15,58,880,,,,,,,13,1017,637,,,,,,,15,1061,693,,,,,,,,,,,,,,,,15,809,867,,,,,,
155,5173.3,15,57,880,,,,,,,13,1017,637,,,,,,,15,1061,693,,,,,,,,,,,,,,,,15,808,867,,,,,,
156,5208.3,15,58,880,,,,,,,13,1017,637,,,,,,,15,1061,692,,,,,,,,,,,,,,,,15,809,867,,,,,,
157,5239.8,15,58,879,,,,,,,13,1017,637,,,,,,,15,1062,693,,,,,,,,,,,,,,,,15,809,867,,,,,,
158,5272.2,15,58,879,,,,,,,13,1017,636,,,,,,,15,1062,694,,,,,,,,,,,,,,,,15,809,867,,,,,,
159,5304.2,15,58,879,,,,,,,13,1017,637,,,,,,,15,1061,694,,,,,,,,,,,,,,,,15,809,867,,,,,,
160,5340.0,15,58,880,,,,,,,13,1017,637,,,,,,,15,1062,693,,,,,,,,,,,,,,,,15,809,867,,,,,,
161,5371.9,15,58,880,,,,,,,13,1017,636,,,,,,,15,1062,693,,,,,,,,,,,,,,,,15,809,867,,,,,,
162,5404.5,15,58,880,,,,,,,13,1017,636,,,,,,,15,1062,693,,,,,,,,,,,,,,,,15,809,867,,,,,,
163,5439.8,15,57,880,,,,,,,13,1018,637,,,,,,,15,1062,693,,,,,,,,,,,,,,,,15,809,868,,,,,,
164,5477.8,15,58,880,,,,,,,13,1018,636,,,,,,,15,1062,693,,,,,,,,,,,,,,,,15,809,868,,,,,,
165,5504.3,15,58,880,,,,,,,13,1018,635,,,,,,,15,1063,691,,,,,,,,,,,,,,,,15,809,868,,,,,,
166,5539.8,15,58,880,,,,,,,13,1018,633,,,,,,,15,1063,689,,,,,,,,,,,,,,,,15,810,868,,,,,,
167,5572.1,15,58,879,,,,,,,13,1018,632,,,,,,,15,1062,688,,,,,,,,,,,,,,,,15,809,868,,,,,,
168,5604.1,15,58,879,,,,,,,14,1018,631,,,,,,,15,1062,687,,,,,,,,,,,,,,,,15,809,867,,,,,,
169,5640.5,15,58,879,,,,,,,14,1018,630,,,,,,,15,1062,685,,,,,,,,,,,,,,,,15,810,868,,,,,,
170,5672.2,15,58,880,,,,,,,13,1018,630,,,,,,,15,1062,684,,,,,,,,,,,,,,,,15,810,868,,,,,,
171,5704.2,15,58,880,,,,,,,13,1018,630,,,,,,,15,1062,686,,,,,,,,,,,,,,,,15,810,868,,,,,,
172,5739.8,15,58,880,,,,,,,13,1019,630,,,,,,,15,1062,686,,,,,,,,,,,,,,,,15,810,868,,,,,,
